Address,Parcel ID,Final Sale Price,Closing Date,Sale Status,Buyer Status,Purchaser Type,Program,Council District,Neighborhood,Latitude,Longitude,Location
5231 23rd St,12008250.,100.00,06/08/2018,Closed,Selected,,Side Lot,6,Chadsey Condon,42.347513,-83.101314,"location
(42.347513, -83.101314)"
17475 Maine,09012692.,100.00,06/27/2015,Closed,Selected,,Side Lot,3,Cadillac Heights,42.422078,-83.075595,"location
(42.422078, -83.075595)"
13851 Maine,09012765.,100.00,05/03/2017,Closed,Selected,,Side Lot,3,North Campau,42.415103,-83.07272,"location
(42.415103, -83.07272)"
712 Clairmount,04002495.,100.00,04/17/2018,Closed,Selected,,Side Lot,5,Piety Hill,42.381212,-83.086948,"location
(42.381212, -83.086948)"
879 Longfellow,04002645.,100.00,07/06/2016,Closed,Selected,,Side Lot,5,Boston Edison,42.38243,-83.090884,"location
(42.38243, -83.090884)"
639 Collingwood,04002879.,100.00,05/09/2016,Closed,Selected,,Side Lot,5,Gateway Community,42.388646,-83.090336,"location
(42.388646, -83.090336)"
13207 Moenart,13016062.,100.00,09/28/2017,Closed,Selected,,Side Lot,3,Buffalo Charles,42.414641,-83.050076,"location
(42.414641, -83.050076)"
4620 33rd St,16012368.,100.00,03/25/2017,Closed,Selected,,Side Lot,6,Chadsey Condon,42.33739,-83.114815,"location
(42.33739, -83.114815)"
4632 33rd St,16012370.,100.00,03/25/2017,Closed,Selected,,Side Lot,6,Chadsey Condon,42.337535,-83.114918,"location
(42.337535, -83.114918)"
4938 33rd St,16012391.,100.00,07/25/2015,Closed,Selected,,Side Lot,6,Chadsey Condon,42.339231,-83.116126,"location
(42.339231, -83.116126)"
1194 Glynn Ct,06002701.,100.00,01/12/2017,Closed,Selected,,Side Lot,5,Gateway Community,42.384888,-83.096524,"location
(42.384888, -83.096524)"
1159 Calvert,06002716.,100.00,10/19/2016,Closed,Selected,,Side Lot,5,Gateway Community,42.385449,-83.096153,"location
(42.385449, -83.096153)"
2689 Hunt,11001139.,100.00,02/27/2017,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.35215,-83.029894,"location
(42.35215, -83.029894)"
3762 Milford,14001440.,100.00,03/24/2018,Closed,Selected,,Side Lot,5,Midwest,42.3503,-83.107541,"location
(42.3503, -83.107541)"
9315 Ravenswood,14001577.,300.00,06/09/2017,Closed,Selected,,Side Lot,7,Nardin Park,42.36626,-83.131979,"location
(42.36626, -83.131979)"
4329 Larchmont,14001683.,100.00,07/25/2015,Closed,Selected,,Side Lot,6,Midwest,42.355433,-83.115113,"location
(42.355433, -83.115113)"
964 E Philadelphia,05002794.,100.00,06/16/2015,Closed,Selected,,Side Lot,5,North End,42.381513,-83.06819,"location
(42.381513, -83.06819)"
1125 Wellington,05002843.,100.00,04/11/2016,Closed,Selected,,Side Lot,5,North End,42.382945,-83.067151,"location
(42.382945, -83.067151)"
7857 Cameron,05004555.,100.00,07/25/2015,Closed,Selected,,Side Lot,5,North End,42.378384,-83.065216,"location
(42.378384, -83.065216)"
7400 Melrose,05004602.,100.00,07/17/2018,Closed,Selected,,Side Lot,5,North End,42.375514,-83.063877,"location
(42.375514, -83.063877)"
3355 24th St,12008967.,100.00,01/06/2016,Closed,Selected,,Side Lot,6,Chadsey Condon,42.334084,-83.094115,"location
(42.334084, -83.094115)"
3335 24th St,12008969.,100.00,04/11/2016,Closed,Selected,,Side Lot,6,Chadsey Condon,42.333837,-83.093955,"location
(42.333837, -83.093955)"
3325 24th St,12008970.001,100.00,10/19/2016,Closed,Selected,,Side Lot,6,Chadsey Condon,42.333745,-83.093886,"location
(42.333745, -83.093886)"
6737 Brimson,15003538.,100.00,06/11/2018,Closed,Selected,,Side Lot,3,Grant,42.422066,-83.03279,"location
(42.422066, -83.03279)"
6747 Brimson,15003539-40,100.00,06/11/2018,Closed,Selected,,Side Lot,3,Grant,42.422069,-83.03266,"location
(42.422069, -83.03266)"
6753 Brimson,15003541.,100.00,01/25/2018,Closed,Selected,,Side Lot,3,Grant,42.422073,-83.032512,"location
(42.422073, -83.032512)"
13271 Buffalo,13015046.,100.00,01/12/2017,Closed,Selected,,Side Lot,3,Buffalo Charles,42.414973,-83.047902,"location
(42.414973, -83.047902)"
2842 14th St,10004898.,100.00,04/02/2015,Closed,Selected,,Side Lot,6,North Corktown,42.335335,-83.078383,"location
(42.335335, -83.078383)"
4258 Herbert,14001078.,100.00,09/15/2015,Closed,Selected,,Side Lot,6,Chadsey Condon,42.342946,-83.111111,"location
(42.342946, -83.111111)"
4236 Herbert,14001082.,100.00,07/25/2015,Closed,Selected,,Side Lot,6,Chadsey Condon,42.343096,-83.110732,"location
(42.343096, -83.110732)"
6055 Hazlett,16013544.,100.00,10/12/2017,Closed,Selected,,Side Lot,6,Midwest,42.347319,-83.12409,"location
(42.347319, -83.12409)"
4170 35th St,16013662.,100.00,07/25/2015,Closed,Selected,,Side Lot,6,Chadsey Condon,42.334565,-83.115041,"location
(42.334565, -83.115041)"
1251 Calvert,06002730.,100.00,04/13/2015,Closed,Selected,Homebuyer,Side Lot,5,Gateway Community,42.384894,-83.097676,"location
(42.384894, -83.097676)"
1706 Calvert,06002758.,100.00,04/07/2018,Closed,Selected,,Side Lot,5,Dexter-Linwood,42.383517,-83.103044,"location
(42.383517, -83.103044)"
7518 Dunedin,08009112.,100.00,06/09/2016,Closed,Selected,,Side Lot,5,LaSalle Gardens,42.365468,-83.093999,"location
(42.365468, -83.093999)"
7539 Dunedin,08009130.,100.00,03/24/2017,Closed,Selected,,Side Lot,5,LaSalle Gardens,42.365475,-83.094763,"location
(42.365475, -83.094763)"
7533 Dunedin,08009131.,100.00,03/17/2017,Closed,Selected,,Side Lot,5,LaSalle Gardens,42.365401,-83.094715,"location
(42.365401, -83.094715)"
7421 Dunedin,08009143.,100.00,09/29/2017,Closed,Selected,,Side Lot,5,LaSalle Gardens,42.36444,-83.094078,"location
(42.36444, -83.094078)"
7426 Hanover,08009159.,100.00,11/07/2017,Closed,Selected,,Side Lot,5,LaSalle Gardens,42.364333,-83.094609,"location
(42.364333, -83.094609)"
2821 Illinois,11001542.,100.00,04/27/2016,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.3589,-83.033237,"location
(42.3589, -83.033237)"
2942 Leland,11001543.,100.00,04/10/2017,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.359697,-83.032102,"location
(42.359697, -83.032102)"
2820 Leland,11001546.,100.00,04/07/2018,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.359204,-83.033457,"location
(42.359204, -83.033457)"
2627 Garfield,11001660.,100.00,02/18/2016,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.362982,-83.038333,"location
(42.362982, -83.038333)"
2633 Garfield,11001661.,100.00,02/18/2016,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.363092,-83.038304,"location
(42.363092, -83.038304)"
2683 Theodore,11001733.,100.00,04/19/2016,Closed,Selected,,Side Lot,5,Poletown East,42.367131,-83.039943,"location
(42.367131, -83.039943)"
2968 25th St,12009211.,100.00,07/31/2017,Closed,Selected,,Side Lot,6,Chadsey Condon,42.332253,-83.093335,"location
(42.332253, -83.093335)"
3040 25th St,12009222.,100.00,12/14/2015,Closed,Selected,,Side Lot,6,Chadsey Condon,42.333135,-83.093965,"location
(42.333135, -83.093965)"
4156 25th St,12009274.,400.00,07/25/2016,Closed,Selected,,Side Lot,6,Chadsey Condon,42.339448,-83.098033,"location
(42.339448, -83.098033)"
19310 Stotter,15005675.,100.00,06/27/2017,Closed,Selected,,Side Lot,3,Nortown,42.436226,-83.025079,"location
(42.436226, -83.025079)"
2553 Virginia Park,10001573.,100.00,10/31/2017,Closed,Selected,,Side Lot,5,LaSalle Gardens,42.366094,-83.103611,"location
(42.366094, -83.103611)"
18629 Caldwell,13014476-7,100.00,04/03/2018,Closed,Selected,,Side Lot,3,Krainz Woods,42.430311,-83.047252,"location
(42.430311, -83.047252)"
3799 W Euclid,14002814.,100.00,04/11/2016,Closed,Selected,,Side Lot,5,Petoskey-Otsego,42.363072,-83.115097,"location
(42.363072, -83.115097)"
4311 W Euclid,14002826.,100.00,11/11/2015,Closed,Selected,,Side Lot,5,Petoskey-Otsego,42.361993,-83.117967,"location
(42.361993, -83.117967)"
1497 Lansing,16009822.,100.00,10/27/2016,Closed,Selected,,Side Lot,6,Central Southwest,42.316586,-83.096786,"location
(42.316586, -83.096786)"
1079 Lansing,16009856.,100.00,09/28/2015,Closed,Selected,,Side Lot,6,Central Southwest,42.313832,-83.094886,"location
(42.313832, -83.094886)"
1442 Ferdinand,16009969.,100.00,03/25/2017,Closed,Selected,,Side Lot,6,Central Southwest,42.315699,-83.096875,"location
(42.315699, -83.096875)"
1502 Ferdinand,16009981.,100.00,03/08/2018,Closed,Selected,,Side Lot,6,Central Southwest,42.316581,-83.097503,"location
(42.316581, -83.097503)"
1630 Ferdinand,16010003.,100.00,05/16/2016,Closed,Selected,,Side Lot,6,Central Southwest,42.318172,-83.098647,"location
(42.318172, -83.098647)"
2028 Ferdinand,16010023.,100.00,09/24/2015,Closed,Selected,,Side Lot,6,Central Southwest,42.320564,-83.100352,"location
(42.320564, -83.100352)"
2109 Ferdinand,16010037.,100.00,07/21/2017,Closed,Selected,,Side Lot,6,Central Southwest,42.321276,-83.101704,"location
(42.321276, -83.101704)"
1571 Ferdinand,16010080-0,100.00,10/25/2017,Closed,Selected,,Side Lot,6,Central Southwest,42.317224,-83.098802,"location
(42.317224, -83.098802)"
1402 Morrell,16010256.001,100.00,08/09/2016,Closed,Selected,,Side Lot,6,Central Southwest,42.314673,-83.097779,"location
(42.314673, -83.097779)"
1408 Morrell,16010257.,100.00,10/20/2016,Closed,Selected,,Side Lot,6,Central Southwest,42.314791,-83.097727,"location
(42.314791, -83.097727)"
575 Englewood,03002919.,100.00,10/07/2016,Closed,Selected,,Side Lot,5,Gateway Community,42.394877,-83.080683,"location
(42.394877, -83.080683)"
647 Woodland,03002973.,100.00,07/25/2015,Closed,Selected,,Side Lot,5,Gateway Community,42.396158,-83.080034,"location
(42.396158, -83.080034)"
7484 Hanover,08009167.,100.00,08/08/2016,Closed,Selected,,Side Lot,5,LaSalle Gardens,42.365059,-83.095091,"location
(42.365059, -83.095091)"
7441 Hanover,08009198.,100.00,11/13/2017,Closed,Selected,,Side Lot,5,LaSalle Gardens,42.364318,-83.095295,"location
(42.364318, -83.095295)"
7425 Hanover,08009201.,100.00,11/08/2017,Closed,Selected,,Side Lot,5,LaSalle Gardens,42.364107,-83.095118,"location
(42.364107, -83.095118)"
7402 14th St,08009210.001,100.00,12/17/2016,Closed,Selected,,Side Lot,5,LaSalle Gardens,42.363741,-83.095158,"location
(42.363741, -83.095158)"
7404 14th St,08009210.002L,100.00,03/03/2017,Closed,Selected,,Side Lot,5,LaSalle Gardens,42.363874,-83.095264,"location
(42.363874, -83.095264)"
7410 14th St,08009211.,100.00,03/21/2017,Closed,Selected,,Side Lot,5,LaSalle Gardens,42.364033,-83.095331,"location
(42.364033, -83.095331)"
7424 14th St,08009212.,100.00,05/03/2017,Closed,Selected,,Side Lot,5,LaSalle Gardens,42.364101,-83.095397,"location
(42.364101, -83.095397)"
7436 14th St,08009213.,100.00,06/05/2017,Closed,Selected,,Side Lot,5,LaSalle Gardens,42.364171,-83.095459,"location
(42.364171, -83.095459)"
7442 14th St,08009214.001,100.00,07/07/2017,Closed,Selected,,Side Lot,5,LaSalle Gardens,42.364244,-83.09551,"location
(42.364244, -83.09551)"
7600 14th St,08009217.,100.00,07/21/2016,Closed,Selected,,Side Lot,5,LaSalle Gardens,42.36498,-83.095999,"location
(42.36498, -83.095999)"
7608 14th St,08009218.,100.00,07/06/2016,Closed,Selected,,Side Lot,5,LaSalle Gardens,42.365054,-83.096048,"location
(42.365054, -83.096048)"
7612 14th St,08009219.,100.00,10/19/2017,Closed,Selected,,Side Lot,5,LaSalle Gardens,42.365131,-83.09609,"location
(42.365131, -83.09609)"
7616 14th St,08009220.,100.00,10/19/2017,Closed,Selected,,Side Lot,5,LaSalle Gardens,42.365215,-83.096123,"location
(42.365215, -83.096123)"
3024 Columbus,12001574.,100.00,06/06/2018,Closed,Selected,,Side Lot,5,Wildemere Park,42.362679,-83.107778,"location
(42.362679, -83.107778)"
2238 Richton,08003758.,100.00,03/01/2017,Closed,Selected,,Side Lot,5,Dexter-Linwood,42.388211,-83.111391,"location
(42.388211, -83.111391)"
8334 Foster,15012685.,100.00,08/09/2017,Closed,Selected,,Side Lot,5,Airport Sub,42.3895,-83.033459,"location
(42.3895, -83.033459)"
8346 Foster,15012687.,100.00,08/09/2017,Closed,Selected,,Side Lot,5,Airport Sub,42.389664,-83.033459,"location
(42.389664, -83.033459)"
643 E Margaret,01005897.,100.00,06/27/2016,Closed,Selected,,Side Lot,3,Greenfield Park,42.426512,-83.09695,"location
(42.426512, -83.09695)"
649 E Margaret,01005898.,100.00,04/10/2018,Closed,Selected,,Side Lot,3,Greenfield Park,42.426517,-83.096838,"location
(42.426517, -83.096838)"
3529 Military,16016299.,100.00,07/25/2015,Closed,Selected,,Side Lot,6,Central Southwest,42.32823,-83.11715,"location
(42.32823, -83.11715)"
3215 Military,16016328.,100.00,03/25/2017,Closed,Selected,,Side Lot,6,Central Southwest,42.325711,-83.115355,"location
(42.325711, -83.115355)"
2237 Military,16016384.,100.00,08/18/2015,Closed,Selected,,Side Lot,6,Central Southwest,42.31846,-83.109147,"location
(42.31846, -83.109147)"
1557 Military,16016425.,100.00,12/15/2015,Closed,Selected,,Side Lot,6,Central Southwest,42.313728,-83.105827,"location
(42.313728, -83.105827)"
562 Josephine,03002456.,100.00,05/29/2015,Closed,Selected,Homebuyer,Side Lot,5,North End,42.384416,-83.073878,"location
(42.384416, -83.073878)"
548 Leicester Ct,03002546.,100.00,01/07/2016,Closed,Selected,,Side Lot,5,North End,42.385842,-83.075149,"location
(42.385842, -83.075149)"
3268 Virginia Park,12001834.,100.00,08/30/2017,Closed,Selected,,Side Lot,5,Wildemere Park,42.364206,-83.111035,"location
(42.364206, -83.111035)"
15628 Normandy,08010528.,100.00,09/07/2016,Closed,Selected,,Side Lot,2,Pilgrim Village,42.407215,-83.125923,"location
(42.407215, -83.125923)"
3663 Elba Pl,13001408.,100.00,08/23/2016,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.359158,-83.021948,"location
(42.359158, -83.021948)"
3679 Elba Pl,13001410.,100.00,08/23/2016,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.359261,-83.021686,"location
(42.359261, -83.021686)"
3650 Preston,13001425.,100.00,12/01/2017,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.359331,-83.022313,"location
(42.359331, -83.022313)"
2017 Glendale,08004249.,100.00,11/10/2017,Closed,Selected,,Side Lot,5,Dexter-Linwood,42.392445,-83.113071,"location
(42.392445, -83.113071)"
4422 28th St,14010958.,100.00,07/25/2015,Closed,Selected,,Side Lot,6,Chadsey Condon,42.337731,-83.108997,"location
(42.337731, -83.108997)"
4432 28th St,14010960.,100.00,07/24/2017,Closed,Selected,,Side Lot,6,Chadsey Condon,42.337882,-83.109106,"location
(42.337882, -83.109106)"
4666 28th St,14010984-5,100.00,03/05/2016,Closed,Selected,,Side Lot,6,Chadsey Condon,42.33987,-83.110548,"location
(42.33987, -83.110548)"
4678 28th St,14010986.,100.00,03/05/2016,Closed,Selected,,Side Lot,6,Chadsey Condon,42.339979,-83.110627,"location
(42.339979, -83.110627)"
17927 Mackay,09013307.,100.00,01/04/2017,Closed,Selected,,Side Lot,3,Cadillac Heights,42.425125,-83.076711,"location
(42.425125, -83.076711)"
4014 Richton,14004488.,100.00,05/03/2018,Closed,Selected,,Side Lot,7,Nardin Park,42.381998,-83.12937,"location
(42.381998, -83.12937)"
4008 Richton,14004489.,100.00,05/03/2018,Closed,Selected,,Side Lot,7,Nardin Park,42.382035,-83.129271,"location
(42.382035, -83.129271)"
1110 Livernois,16016967.,100.00,04/11/2016,Closed,Selected,,Side Lot,6,Central Southwest,42.309782,-83.10531,"location
(42.309782, -83.10531)"
1600 Livernois,16017011.,100.00,08/10/2015,Closed,Selected,,Side Lot,6,Central Southwest,42.313513,-83.108005,"location
(42.313513, -83.108005)"
3694 Livernois,16017140.,100.00,10/18/2016,Closed,Selected,,Side Lot,6,Central Southwest,42.328863,-83.118215,"location
(42.328863, -83.118215)"
596 Kenilworth,03002586.,100.00,07/24/2018,Closed,Selected,,Side Lot,5,North End,42.386941,-83.07489,"location
(42.386941, -83.07489)"
1361 Seward,06001728.,100.00,04/18/2017,Closed,Selected,,Side Lot,5,Henry Ford,42.370323,-83.088602,"location
(42.370323, -83.088602)"
3044 Carter,12002304.,100.00,07/17/2018,Closed,Selected,,Side Lot,5,Jamison,42.368342,-83.111822,"location
(42.368342, -83.111822)"
3408 Preston,13001445.,100.00,07/25/2015,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.358409,-83.024447,"location
(42.358409, -83.024447)"
3396 Preston,13001447.,100.00,07/25/2015,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.358326,-83.024639,"location
(42.358326, -83.024639)"
3390 Preston,13001448.,100.00,07/25/2015,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.358285,-83.024734,"location
(42.358285, -83.024734)"
3384 Preston,13001449.,100.00,06/29/2016,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.358243,-83.02483,"location
(42.358243, -83.02483)"
3327 Preston,13001484.,100.00,08/30/2017,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.358203,-83.026035,"location
(42.358203, -83.026035)"
3411 Preston,13001498.,100.00,04/29/2016,Closed,Selected,,Side Lot,5,McDougall-Hunt,42.358788,-83.024688,"location
(42.358788, -83.024688)"
5741 Kopernick,16001527.,100.00,03/23/2018,Closed,Selected,,Side Lot,6,Central Southwest,42.328788,-83.112215,"location
(42.328788, -83.112215)"
5949 Kulick,16001577.,100.00,06/12/2018,Closed,Selected,,Side Lot,6,Central Southwest,42.328702,-83.115036,"location
(42.328702, -83.115036)"
5942 Kulick,16001579.,100.00,06/21/2016,Closed,Selected,,Side Lot,6,Central Southwest,42.329169,-83.115248,"location
(42.329169, -83.115248)"
6236 Horatio,16001794.,100.00,07/20/2018,Closed,Selected,,Side Lot,6,Chadsey Condon,42.336069,-83.123385,"location
(42.336069, -83.123385)"
5065 Maplewood,16003160.,100.00,07/01/2016,Closed,Selected,,Side Lot,6,Midwest,42.359643,-83.125455,"location
(42.359643, -83.125455)"
131 Gladstone,02001340.,100.00,04/03/2018,Closed,Selected,,Side Lot,5,Piety Hill,42.379303,-83.08225,"location
(42.379303, -83.08225)"
123 Clairmount,02001420.,100.00,01/14/2016,Closed,Selected,,Side Lot,5,Piety Hill,42.381797,-83.083818,"location
(42.381797, -83.083818)"
17327 Birchcrest,02003774.,100.00,08/08/2016,Closed,Selected,,Side Lot,2,University District,42.419544,-83.137308,"location
(42.419544, -83.137308)"
6049 Scotten,14009873.,100.00,03/05/2016,Closed,Selected,,Side Lot,6,Midwest,42.348751,-83.112526,"location
(42.348751, -83.112526)"
5137 Scotten,14009912.,100.00,05/03/2017,Closed,Selected,,Side Lot,6,Chadsey Condon,42.343552,-83.110652,"location
(42.343552, -83.110652)"
4671 Scotten,14009942.,100.00,05/09/2017,Closed,Selected,,Side Lot,6,Chadsey Condon,42.34044,-83.108373,"location
(42.34044, -83.108373)"
4659 Scotten,14009944.,100.00,05/09/2017,Closed,Selected,,Side Lot,6,Chadsey Condon,42.340296,-83.108266,"location
(42.340296, -83.108266)"
4613 Scotten,14009952.,100.00,09/20/2017,Closed,Selected,,Side Lot,6,Chadsey Condon,42.339719,-83.107843,"location
(42.339719, -83.107843)"
2520 Campbell,16014292.,100.00,08/28/2017,Closed,Selected,,Side Lot,6,Central Southwest,42.322176,-83.107091,"location
(42.322176, -83.107091)"
4114 Campbell,16014477.,100.00,07/25/2015,Closed,Selected,,Side Lot,6,Chadsey Condon,42.333564,-83.115432,"location
(42.333564, -83.115432)"
293 E Philadelphia,01002621.,100.00,05/17/2017,Closed,Selected,,Side Lot,5,North End,42.379647,-83.074762,"location
(42.379647, -83.074762)"
211 Hague,01002671.,100.00,05/28/2015,Closed,Selected,,Side Lot,5,North End,42.379936,-83.076693,"location
(42.379936, -83.076693)"
438 Alger,01002699.,100.00,09/15/2015,Closed,Selected,,Side Lot,5,North End,42.381361,-83.074074,"location
(42.381361, -83.074074)"
330 Alger,01002704.,100.00,09/10/2015,Closed,Selected,,Side Lot,5,North End,42.381014,-83.074992,"location
(42.381014, -83.074992)"
90 Alger,01002720.,100.00,01/12/2017,Closed,Selected,,Side Lot,5,North End,42.379989,-83.077744,"location
(42.379989, -83.077744)"
329 Alger,01002744.,100.00,04/12/2017,Closed,Selected,,Side Lot,5,North End,42.381455,-83.075266,"location
(42.381455, -83.075266)"
5131 Tillman,12007460.,100.00,10/16/2015,Closed,Selected,,Side Lot,6,Chadsey Condon,42.347433,-83.099328,"location
(42.347433, -83.099328)"
1214 Scotten,14009505.,100.00,03/30/2016,Closed,Selected,,Side Lot,6,Hubbard Farms,42.316817,-83.090621,"location
(42.316817, -83.090621)"
13457 Bloom,13015561.,100.00,06/09/2016,Closed,Selected,,Side Lot,3,Davison,42.416197,-83.048924,"location
(42.416197, -83.048924)"
5361 Maplewood,16003193.,100.00,11/02/2017,Closed,Selected,,Side Lot,6,Midwest,42.358276,-83.129048,"location
(42.358276, -83.129048)"
8958 Cameron,05004276.,100.00,07/05/2018,Closed,Selected,,Side Lot,5,North End,42.386276,-83.07037,"location
(42.386276, -83.07037)"
9122 Cameron,05004287.,100.00,05/03/2018,Closed,Selected,,Side Lot,5,North End,42.387227,-83.071024,"location
(42.387227, -83.071024)"
9136 Cameron,05004289.,100.00,06/07/2017,Closed,Selected,,Side Lot,5,North End,42.387398,-83.071116,"location
(42.387398, -83.071116)"
