Address,Parcel ID,Final Sale Price,Closing Date,Sale Status,Buyer Status,Purchaser Type,Program,Council District,Neighborhood,Latitude,Longitude,Location
6741 Vaughan,22098672.,6000.00,06/12/2018,Closed,Selected,,Auction,7,Warrendale,42.340095,-83.236835,"location
(42.340095, -83.236835)"
6859 Auburn,22092985.,1000.00,03/08/2017,Closed,Selected,Investor,Auction,7,Warrendale,42.341779,-83.233166,"location
(42.341779, -83.233166)"
16506 Wisconsin,16034768.,3200.00,04/23/2018,Closed,Selected,,Auction,2,Fitzgerald/Marygrove,42.412417,-83.156548,"location
(42.412417, -83.156548)"
5360 Burns,17006321.,1100.00,01/26/2017,Closed,Selected,Investor,Auction,5,Pingree Park,42.381638,-83.008814,"location
(42.381638, -83.008814)"
8264 Cloverlawn,18014353.,1100.00,06/15/2018,Closed,Selected,,Auction,7,Barton-McFarland,42.355243,-83.15054,"location
(42.355243, -83.15054)"
8362 Cloverlawn,18014367.,1000.00,05/14/2018,Closed,Selected,,Auction,7,Barton-McFarland,42.356587,-83.150623,"location
(42.356587, -83.150623)"
8049 Kentucky,18015816.,6000.00,08/08/2017,Closed,Selected,Investor,Auction,7,Barton-McFarland,42.352522,-83.156717,"location
(42.352522, -83.156717)"
13985 Winthrop,22052426.,19300.00,12/21/2016,Closed,Selected,Investor,Auction,1,Greenfield-Grand River,42.388297,-83.199528,"location
(42.388297, -83.199528)"
14395 Archdale,22071897.,12550.00,10/23/2017,Closed,Selected,Homebuyer,Auction,1,Grandmont,42.392905,-83.216776,"location
(42.392905, -83.216776)"
13935 Asbury Park,22062059.,8050.00,10/23/2017,Closed,Selected,Homebuyer,Auction,1,Grandmont,42.387439,-83.208353,"location
(42.387439, -83.208353)"
14433 Asbury Park,22062008.,21650.00,10/10/2017,Closed,Selected,Homebuyer,Auction,1,Grandmont,42.393598,-83.208649,"location
(42.393598, -83.208649)"
13930 Forrer,22053860.,4600.00,05/10/2018,Closed,Selected,,Auction,1,Greenfield-Grand River,42.387533,-83.200997,"location
(42.387533, -83.200997)"
14334 St Marys,22058565.,1000.00,07/28/2017,Closed,Selected,Homebuyer,Auction,1,Greenfield-Grand River,42.392298,-83.205573,"location
(42.392298, -83.205573)"
20477 Stoepel,16019273.,17100.00,11/22/2017,Closed,Selected,Investor,Auction,2,Garden Homes,42.444789,-83.143425,"location
(42.444789, -83.143425)"
14230 Forrer,22053892.,3700.00,06/25/2018,Closed,Selected,,Auction,1,Greenfield-Grand River,42.391222,-83.201169,"location
(42.391222, -83.201169)"
14383 Montrose,22053187.,10100.00,10/02/2017,Closed,Selected,Investor,Auction,1,Greenfield-Grand River,42.392932,-83.200768,"location
(42.392932, -83.200768)"
14389 Montrose,22053186.,1000.00,03/20/2018,Closed,Selected,Investor,Auction,1,Greenfield-Grand River,42.39307,-83.200805,"location
(42.39307, -83.200805)"
13924 Rutherford,22055887.,3950.00,06/08/2018,Closed,Selected,,Auction,1,Greenfield-Grand River,42.387388,-83.203181,"location
(42.387388, -83.203181)"
14043 Montrose,22053219.,1000.00,11/15/2017,Closed,Selected,Homebuyer,Auction,1,Greenfield-Grand River,42.38907,-83.200609,"location
(42.38907, -83.200609)"
14145 Montrose,22053212.,1200.00,10/03/2017,Closed,Selected,Homebuyer,Auction,1,Greenfield-Grand River,42.390006,-83.200641,"location
(42.390006, -83.200641)"
14150 Montrose,22053076.,5200.00,06/29/2018,Closed,Selected,,Auction,1,Greenfield-Grand River,42.390125,-83.200069,"location
(42.390125, -83.200069)"
10701 Somerset,21067360.039L,1000.00,03/23/2018,Closed,Selected,,Auction,4,Yorkshire Woods,42.419421,-82.947164,"location
(42.419421, -82.947164)"
9911 Mark Twain,22037494.,2550.00,07/12/2018,Closed,Selected,,Auction,7,Plymouth-Hubbell,42.368359,-83.185489,"location
(42.368359, -83.185489)"
7500 Asbury Park,22061008.,8800.00,06/14/2018,Closed,Selected,,Auction,7,Warren Ave Community,42.347371,-83.205512,"location
(42.347371, -83.205512)"
11540 Whitehill,21058169.,1000.00,04/24/2018,Closed,Selected,Investor,Auction,4,Denby,42.421266,-82.955906,"location
(42.421266, -82.955906)"
12077 Laing,21058040.,1100.00,06/26/2018,Closed,Selected,,Auction,4,Denby,42.426348,-82.954293,"location
(42.426348, -82.954293)"
9590 Whitcomb,22047252.,1000.00,11/15/2017,Closed,Selected,Investor,Auction,7,Plymouth-Hubbell,42.366791,-83.194814,"location
(42.366791, -83.194814)"
19345 Murray Hill,22060262.,1000.00,10/16/2017,Closed,Selected,Homebuyer,Auction,2,Greenfield,42.433107,-83.20895,"location
(42.433107, -83.20895)"
5305 Balfour,21068750.,1000.00,05/22/2018,Closed,Selected,,Auction,4,Morningside,42.402824,-82.949097,"location
(42.402824, -82.949097)"
5733 Wayburn,21063867.,1000.00,02/06/2018,Closed,Selected,,Auction,4,Morningside,42.402652,-82.957456,"location
(42.402652, -82.957456)"
287 Marlborough,21059875.,1000.00,01/06/2017,Closed,Selected,Investor,Auction,4,Jefferson Chalmers,42.363066,-82.937055,"location
(42.363066, -82.937055)"
6359 Evergreen,22097230-1,13900.00,05/27/2016,Closed,Selected,Homebuyer,Auction,7,Warrendale,42.336778,-83.235472,"location
(42.336778, -83.235472)"
100 Blaine,02001327.,2100.00,04/20/2017,Closed,Selected,Investor,Auction,5,Piety Hill,42.379152,-83.08154,"location
(42.379152, -83.08154)"
4335 Tyler,14005279.,1100.00,04/27/2018,Closed,Selected,Homebuyer,Auction,7,Russell Woods,42.385609,-83.136717,"location
(42.385609, -83.136717)"
530 Kenilworth,03002597.,3700.00,02/02/2018,Closed,Selected,,Auction,5,North End,42.386512,-83.076048,"location
(42.386512, -83.076048)"
650 Melbourne,03002114.,11280.00,05/04/2018,Closed,Selected,,Auction,5,North End,42.379302,-83.068851,"location
(42.379302, -83.068851)"
6075 Ashton,22076025.,6300.00,02/20/2018,Closed,Selected,Investor,Auction,7,Warrendale,42.333591,-83.217135,"location
(42.333591, -83.217135)"
15611 E State Fair,21024542.,2200.00,05/16/2018,Closed,Selected,,Auction,3,Regent Park,42.443079,-82.96058,"location
(42.443079, -82.96058)"
6493 Rosemont,22077370.,2000.00,05/16/2018,Closed,Selected,,Auction,7,Warrendale,42.338817,-83.218544,"location
(42.338817, -83.218544)"
6403 Ashton,22075991.,4800.00,06/20/2018,Closed,Selected,,Auction,7,Warrendale,42.337624,-83.217267,"location
(42.337624, -83.217267)"
6311 Ashton,22076003.,4100.00,01/04/2018,Closed,Selected,Homebuyer,Auction,7,Warrendale,42.336342,-83.217201,"location
(42.336342, -83.217201)"
6476 Ashton,22074664.,2500.00,09/07/2016,Closed,Selected,Homebuyer,Auction,7,Warrendale,42.33862,-83.216661,"location
(42.33862, -83.216661)"
583 Alger,03002334.,2400.00,11/29/2017,Closed,Selected,Homebuyer,Auction,5,North End,42.382518,-83.072445,"location
(42.382518, -83.072445)"
14072 Freeland,22035528.,1000.00,10/14/2015,Closed,Selected,Homebuyer,Auction,1,Hubbell-Lyndon,42.389948,-83.184721,"location
(42.389948, -83.184721)"
550 Smith,03001936.,32100.00,01/18/2018,Closed,Selected,,Auction,5,North End,42.375437,-83.068323,"location
(42.375437, -83.068323)"
15511 Eastburn,21025833.,9700.00,08/30/2017,Closed,Selected,Homebuyer,Auction,3,Regent Park,42.445762,-82.961331,"location
(42.445762, -82.961331)"
6722 Brace,22080885.,1100.00,06/14/2017,Closed,Selected,Investor,Auction,7,Warrendale,42.340072,-83.222709,"location
(42.340072, -83.222709)"
8858 Northlawn,18014628.,9200.00,07/28/2017,Closed,Selected,Homebuyer,Auction,7,Barton-McFarland,42.360007,-83.151621,"location
(42.360007, -83.151621)"
14769 Fairmount Dr,21025363.,9050.00,05/23/2018,Closed,Selected,,Auction,3,Regent Park,42.444595,-82.970584,"location
(42.444595, -82.970584)"
18492 Hubbell,22039345-6,25050.00,03/09/2018,Closed,Selected,,Auction,2,Winship,42.426672,-83.189489,"location
(42.426672, -83.189489)"
9161 Littlefield,22027559.,10550.00,03/30/2017,Closed,Selected,Investor,Auction,7,Barton-McFarland,42.361781,-83.175539,"location
(42.361781, -83.175539)"
12826 Dale,22122128.,15100.00,11/13/2017,Closed,Selected,Homebuyer,Auction,1,Castle Rouge,42.381406,-83.274263,"location
(42.381406, -83.274263)"
13911 Bramell,22117906.057,12650.00,02/22/2018,Closed,Selected,,Auction,1,Eliza Howell,42.386355,-83.265211,"location
(42.386355, -83.265211)"
7716 Artesian,22084253.,1100.00,06/14/2016,Closed,Selected,Homebuyer,Auction,7,Warrendale,42.348614,-83.225462,"location
(42.348614, -83.225462)"
6210 Farmbrook,21078068.,1000.00,04/04/2017,Closed,Selected,Homebuyer,Auction,4,Cornerstone Village,42.419532,-82.925573,"location
(42.419532, -82.925573)"
16594 Murray Hill,22060042.,2500.00,07/05/2017,Closed,Selected,Homebuyer,Auction,1,Crary/St Marys,42.411726,-83.207496,"location
(42.411726, -83.207496)"
16825 St Marys,22058987.,1900.00,09/14/2016,Closed,Selected,Homebuyer,Auction,1,Crary/St Marys,42.414409,-83.207128,"location
(42.414409, -83.207128)"
16777 St Marys,22058991.,3000.00,06/21/2018,Closed,Selected,,Auction,1,Crary/St Marys,42.413838,-83.207108,"location
(42.413838, -83.207108)"
8222 Roselawn,18014104.,1000.00,06/05/2018,Closed,Selected,,Auction,6,Barton-McFarland,42.354688,-83.149494,"location
(42.354688, -83.149494)"
16845 Gilchrist,22065820.,11100.00,10/30/2017,Closed,Selected,Investor,Auction,1,Crary/St Marys,42.414561,-83.21239,"location
(42.414561, -83.21239)"
16207 Gilchrist,22065857.,12050.00,11/30/2017,Closed,Selected,Homebuyer,Auction,1,Crary/St Marys,42.410041,-83.212201,"location
(42.410041, -83.212201)"
16719 Biltmore,22064443.,1000.00,10/26/2017,Closed,Selected,Investor,Auction,1,Crary/St Marys,42.412557,-83.211164,"location
(42.412557, -83.211164)"
16864 Ferguson,22063296.,4450.00,07/14/2017,Closed,Selected,Homebuyer,Auction,1,Crary/St Marys,42.414916,-83.209702,"location
(42.414916, -83.209702)"
16503 Asbury Park,22061918.,11900.00,01/16/2018,Closed,Selected,Investor,Auction,1,Crary/St Marys,42.410457,-83.209106,"location
(42.410457, -83.209106)"
7736 Navy,20003962.,13800.00,08/30/2017,Closed,Selected,Homebuyer,Auction,6,Springwells,42.310581,-83.123687,"location
(42.310581, -83.123687)"
16600 Rutherford,22056046.,1000.00,10/19/2017,Closed,Selected,Investor,Auction,1,Crary/St Marys,42.411902,-83.204239,"location
(42.411902, -83.204239)"
16594 Rutherford,22056045.,7200.00,01/29/2018,Closed,Selected,,Auction,1,Crary/St Marys,42.411807,-83.204235,"location
(42.411807, -83.204235)"
16524 Prevost,22055027.,10450.00,03/29/2017,Closed,Selected,Homebuyer,Auction,1,Crary/St Marys,42.410899,-83.202905,"location
(42.410899, -83.202905)"
16201 Forrer,22054411.,1900.00,04/11/2017,Closed,Selected,Homebuyer,Auction,1,Crary/St Marys,42.409746,-83.202263,"location
(42.409746, -83.202263)"
17680 Beland,17015269.,5000.00,09/13/2017,Closed,Selected,Homebuyer,Auction,3,Mount Olivet,42.424883,-83.008808,"location
(42.424883, -83.008808)"
18919 Curtis,22014913-4,8080.00,10/26/2017,Closed,Selected,Homebuyer,Auction,1,Evergreen-Outer Drive,42.422364,-83.227611,"location
(42.422364, -83.227611)"
6479 Westwood,22090320.,1000.00,10/18/2017,Closed,Selected,Investor,Auction,7,Warrendale,42.338464,-83.230639,"location
(42.338464, -83.230639)"
14232 Asbury Park,22061309.,15500.00,03/09/2017,Closed,Selected,Investor,Auction,1,Greenfield-Grand River,42.391199,-83.207738,"location
(42.391199, -83.207738)"
14583 Archdale,22071880.,9400.00,12/16/2016,Closed,Selected,Homebuyer,Auction,1,Grandmont,42.395274,-83.216886,"location
(42.395274, -83.216886)"
14424 Grandville,22088362.,8050.00,06/06/2017,Closed,Selected,Homebuyer,Auction,1,Westwood Park,42.392986,-83.230706,"location
(42.392986, -83.230706)"
15391 Littlefield,22027296.,5100.00,06/12/2018,Closed,Selected,,Auction,2,Bethune Community,42.403725,-83.176264,"location
(42.403725, -83.176264)"
7440 La Salle Blvd,10008709.,48300.00,11/16/2017,Closed,Selected,Investor,Auction,5,LaSalle Gardens,42.363407,-83.097919,"location
(42.363407, -83.097919)"
11086 Wayburn,21063603.,1000.00,02/12/2018,Closed,Selected,Investor,Auction,4,Denby,42.419158,-82.954728,"location
(42.419158, -82.954728)"
18540 Vaughan,22097935.,1000.00,09/26/2017,Closed,Selected,Investor,Auction,1,Holcomb Community,42.426504,-83.239399,"location
(42.426504, -83.239399)"
6776 Evergreen,22094989.,2650.00,03/30/2016,Closed,Selected,Investor,Auction,7,Warrendale,42.340604,-83.234892,"location
(42.340604, -83.234892)"
15812 Faircrest,21018674.,3100.00,11/22/2017,Closed,Selected,Investor,Auction,4,Mapleridge,42.432084,-82.957751,"location
(42.432084, -82.957751)"
8365 Wisconsin,18015418.,6900.00,05/04/2018,Closed,Selected,,Auction,7,Barton-McFarland,42.356508,-83.154583,"location
(42.356508, -83.154583)"
100 Holbrook,01002832.,3100.00,03/29/2017,Closed,Selected,Homebuyer,Auction,5,North End,42.381552,-83.078641,"location
(42.381552, -83.078641)"
11714 Riad,21057589.,1000.00,10/13/2017,Closed,Selected,Homebuyer,Auction,4,Denby,42.421641,-82.95971,"location
(42.421641, -82.95971)"
14566 Southfield,22073284.,7700.00,10/18/2017,Closed,Selected,Investor,Auction,1,Grandmont,42.395365,-83.21745,"location
(42.395365, -83.21745)"
3618 Buckingham,21069630.,12500.00,07/02/2018,Closed,Selected,,Auction,4,Morningside,42.391528,-82.937318,"location
(42.391528, -82.937318)"
223 E Euclid,01002551.,0.00,04/20/2018,Closed,Selected,Homebuyer,Auction,5,North End,42.378395,-83.075415,"location
(42.378395, -83.075415)"
14111 Auburn,22092687-9,2200.00,07/12/2017,Closed,Selected,Investor,Auction,1,Westwood Park,42.388918,-83.234876,"location
(42.388918, -83.234876)"
856 W Philadelphia,04002049.,1000.00,04/12/2017,Closed,Selected,Investor,Auction,5,Piety Hill,42.375602,-83.085722,"location
(42.375602, -83.085722)"
2546 N La Salle Gardens,10001305.,1300.00,11/22/2016,Closed,Selected,Homebuyer,Auction,5,LaSalle Gardens,42.365543,-83.10309,"location
(42.365543, -83.10309)"
5260 Hereford,21077098.002L,0.00,10/31/2017,Closed,Selected,Homebuyer,Auction,4,Cornerstone Village,42.411366,-82.925165,"location
(42.411366, -82.925165)"
714 Blaine,04002209.,15500.00,09/26/2017,Closed,Selected,Investor,Auction,5,Piety Hill,42.377932,-83.084844,"location
(42.377932, -83.084844)"
4257 Seminole,17008123.,3100.00,07/12/2017,Closed,Selected,Investor,Auction,5,Pingree Park,42.372701,-83.006843,"location
(42.372701, -83.006843)"
285 Philip,21060835.,1000.00,04/14/2017,Closed,Selected,Homebuyer,Auction,4,Jefferson Chalmers,42.363402,-82.935791,"location
(42.363402, -82.935791)"
20427 Tracey,22031619.,2500.00,02/24/2017,Closed,Selected,Homebuyer,Auction,2,Schaefer 7/8 Lodge,42.44328,-83.182511,"location
(42.44328, -83.182511)"
6851 Rutherford,22056828.,7400.00,10/04/2016,Closed,Selected,Homebuyer,Auction,7,Warren Ave Community,42.342128,-83.201428,"location
(42.342128, -83.201428)"
20538 Regent Dr,21055690.,3800.00,01/18/2017,Closed,Selected,Investor,Auction,3,Mohican Regent,42.448521,-82.975496,"location
(42.448521, -82.975496)"
6346 Neff,21076248.,3500.00,05/20/2016,Closed,Selected,Homebuyer,Auction,4,Cornerstone Village,42.418408,-82.931473,"location
(42.418408, -82.931473)"
15411 Mansfield,22057759.,2560.00,11/15/2017,Closed,Selected,Homebuyer,Auction,1,Crary/St Marys,42.403407,-83.205572,"location
(42.403407, -83.205572)"
15021 St Marys,22059105.,9950.00,10/27/2017,Closed,Selected,Investor,Auction,1,Grand River-St Marys,42.399503,-83.206904,"location
(42.399503, -83.206904)"
15030 Biltmore,22063891.,1000.00,11/13/2017,Closed,Selected,Investor,Auction,1,Grand River-St Marys,42.400439,-83.210776,"location
(42.400439, -83.210776)"
15358 Ferguson,22063197.,1000.00,11/17/2017,Closed,Selected,Homebuyer,Auction,1,Crary/St Marys,42.402613,-83.209153,"location
(42.402613, -83.209153)"
15454 Asbury Park,22061369.,3500.00,11/17/2017,Closed,Selected,Investor,Auction,1,Crary/St Marys,42.403942,-83.208213,"location
(42.403942, -83.208213)"
15330 Ferguson,22063192.,8250.00,03/09/2018,Closed,Selected,Homebuyer,Auction,1,Crary/St Marys,42.40201,-83.209124,"location
(42.40201, -83.209124)"
14669 Rutherford,22056524.,5200.00,06/14/2018,Closed,Selected,,Auction,1,Grand River-St Marys,42.395946,-83.204256,"location
(42.395946, -83.204256)"
14624 Prevost,22054934.,10500.00,12/12/2017,Closed,Selected,Investor,Auction,1,Grand River-St Marys,42.396234,-83.202347,"location
(42.396234, -83.202347)"
14632 Prevost,22054935.,5250.00,05/01/2018,Closed,Selected,,Auction,1,Grand River-St Marys,42.396357,-83.202353,"location
(42.396357, -83.202353)"
6434 Piedmont,22086865.,3500.00,12/05/2017,Closed,Selected,Homebuyer,Auction,7,Warrendale,42.337898,-83.227561,"location
(42.337898, -83.227561)"
6886 Grandville,22088075.,9700.00,06/22/2018,Closed,Selected,,Auction,7,Warrendale,42.342227,-83.228916,"location
(42.342227, -83.228916)"
6816 Evergreen,22094995.,2100.00,02/22/2017,Closed,Selected,Investor,Auction,7,Warrendale,42.34118,-83.234911,"location
(42.34118, -83.234911)"
6374 Grandville,22088023.,3400.00,11/20/2017,Closed,Selected,Investor,Auction,7,Warrendale,42.337051,-83.228724,"location
(42.337051, -83.228724)"
6367 Piedmont,22087944.,1300.00,10/17/2017,Closed,Selected,Homebuyer,Auction,7,Warrendale,42.336963,-83.228193,"location
(42.336963, -83.228193)"
6314 Warwick,22085688.,1000.00,10/18/2017,Closed,Selected,Homebuyer,Auction,7,Warrendale,42.336272,-83.2263,"location
(42.336272, -83.2263)"
6450 Warwick,22085705.,5100.00,07/31/2017,Closed,Selected,Homebuyer,Auction,7,Warrendale,42.338137,-83.226363,"location
(42.338137, -83.226363)"
128 Calvert,02001556.,10000.00,05/01/2018,Closed,Selected,,Auction,5,Gateway Community,42.388804,-83.088629,"location
(42.388804, -83.088629)"
11300 Terry,22042867.,3200.00,10/07/2016,Closed,Selected,Homebuyer,Auction,7,Plymouth-Hubbell,42.370499,-83.190599,"location
(42.370499, -83.190599)"
16604 Cruse,22034237.,1000.00,05/21/2018,Closed,Selected,,Auction,2,Harmony Village,42.413189,-83.183591,"location
(42.413189, -83.183591)"
11556 Rossiter,21058658.009,1000.00,11/10/2017,Closed,Selected,Homebuyer,Auction,4,Denby,42.424148,-82.949697,"location
(42.424148, -82.949697)"
19179 Kelly Rd,21057211-3,12900.00,05/25/2018,Closed,Selected,Investor,Auction,3,Regent Park,42.436148,-82.952353,"location
(42.436148, -82.952353)"
6879 Plainview,22094817.,5800.00,06/20/2018,Closed,Selected,,Auction,7,Warrendale,42.342052,-83.234379,"location
(42.342052, -83.234379)"
6760 Westwood,22089188.,1100.00,01/22/2018,Closed,Selected,,Auction,7,Warrendale,42.340488,-83.230045,"location
(42.340488, -83.230045)"
15457 Bringard Dr,21026260.,13900.00,10/06/2017,Closed,Selected,Homebuyer,Auction,3,Regent Park,42.446617,-82.962398,"location
(42.446617, -82.962398)"
6437 Grandville,22089060.,7600.00,08/02/2016,Closed,Selected,Homebuyer,Auction,7,Warrendale,42.337905,-83.229422,"location
(42.337905, -83.229422)"
8594 Kentucky,18015685.,1000.00,07/24/2017,Closed,Selected,Homebuyer,Auction,7,Barton-McFarland,42.357964,-83.156357,"location
(42.357964, -83.156357)"
8285 Kentucky,18015788.,1600.00,01/31/2018,Closed,Selected,Homebuyer,Auction,7,Barton-McFarland,42.355404,-83.156881,"location
(42.355404, -83.156881)"
8158 Ohio,18014883.,9000.00,12/12/2017,Closed,Selected,Homebuyer,Auction,7,Barton-McFarland,42.354115,-83.152479,"location
(42.354115, -83.152479)"
5309 Iroquois,17007380.,1600.00,04/05/2017,Closed,Selected,Homebuyer,Auction,5,Pingree Park,42.380036,-83.010876,"location
(42.380036, -83.010876)"
10316 Balfour,21067830.,1300.00,08/09/2017,Closed,Selected,Investor,Auction,4,Yorkshire Woods,42.416491,-82.947193,"location
(42.416491, -82.947193)"
16211 Princeton,12011106.,1000.00,01/30/2018,Closed,Selected,Investor,Auction,2,Martin Park,42.411735,-83.129313,"location
(42.411735, -83.129313)"
11820 Laing,21057935.,4160.00,06/08/2018,Closed,Selected,,Auction,4,Denby,42.423264,-82.955877,"location
(42.423264, -82.955877)"
728 Lawrence,04002999.,9600.00,11/16/2017,Closed,Selected,Homebuyer,Auction,5,Gateway Community,42.389359,-83.09273,"location
(42.389359, -83.09273)"
18403 Santa Rosa,16020530.,19600.00,02/22/2018,Closed,Selected,Investor,Auction,2,Bagley,42.426293,-83.143706,"location
(42.426293, -83.143706)"
4241 E Outer Drive,15005118-9,17300.00,11/10/2016,Closed,Selected,Investor,Auction,3,Sherwood,42.441501,-83.02963,"location
(42.441501, -83.02963)"
14138 St Marys,22058545.,1000.00,11/01/2016,Closed,Selected,Homebuyer,Auction,1,Greenfield-Grand River,42.389898,-83.205445,"location
(42.389898, -83.205445)"
14406 Rutherford,22055938.,3100.00,08/18/2017,Closed,Selected,Investor,Auction,1,Greenfield-Grand River,42.3932,-83.20347,"location
(42.3932, -83.20347)"
291 Chandler,01002283.,5000.00,06/25/2018,Closed,Selected,,Auction,5,North End,42.3757,-83.072208,"location
(42.3757, -83.072208)"
10241 Balfour,21068030.,1000.00,06/29/2018,Closed,Selected,,Auction,4,Yorkshire Woods,42.415835,-82.948527,"location
(42.415835, -82.948527)"
15370 Auburn,22092534.,14600.00,01/19/2016,Closed,Selected,Homebuyer,Auction,1,Minock Park,42.40178,-83.23461,"location
(42.40178, -83.23461)"
15830 Curtis,22015277-8,16000.00,06/19/2017,Closed,Selected,Homebuyer,Auction,2,College Park,42.423358,-83.203139,"location
(42.423358, -83.203139)"
20181 Norwood,13022254-5,1300.00,06/24/2016,Closed,Selected,Homebuyer,Auction,3,Farwell,42.44385,-83.068122,"location
(42.44385, -83.068122)"
8224 Carlin,22031974.,1200.00,06/22/2017,Closed,Selected,Investor,Auction,7,Joy-Schaefer,42.354073,-83.178161,"location
(42.354073, -83.178161)"
14421 Grandville,22088752.,1900.00,09/18/2017,Closed,Selected,Investor,Auction,1,Westwood Park,42.39291,-83.231405,"location
(42.39291, -83.231405)"
20196 Gallagher,13023252.,1000.00,07/07/2017,Closed,Selected,Homebuyer,Auction,3,Butler,42.444066,-83.070599,"location
(42.444066, -83.070599)"
19651 Gallagher,13023342.,1000.00,07/28/2016,Closed,Selected,Homebuyer,Auction,3,Pershing,42.438703,-83.070816,"location
(42.438703, -83.070816)"
19614 Charest,13023522.,1000.00,03/31/2017,Closed,Selected,Investor,Auction,3,Pershing,42.438182,-83.071225,"location
(42.438182, -83.071225)"
19217 Sunset,13019770-1,1200.00,06/23/2016,Closed,Selected,Homebuyer,Auction,3,Farwell,42.43488,-83.061415,"location
(42.43488, -83.061415)"
20402 Mitchell,13023876.,10000.00,06/08/2018,Closed,Selected,,Auction,3,Butler,42.445207,-83.072655,"location
(42.445207, -83.072655)"
19400 Harned,13024044.,1000.00,02/24/2017,Closed,Selected,Homebuyer,Auction,3,Pershing,42.43696,-83.073222,"location
(42.43696, -83.073222)"
2903 Helen,15009792.,7600.00,07/08/2016,Closed,Selected,Homebuyer,Auction,5,Islandview,42.359685,-83.012047,"location
(42.359685, -83.012047)"
2418 Canton,15009968.,1500.00,10/21/2016,Closed,Selected,Homebuyer,Auction,5,Islandview,42.357319,-83.011006,"location
(42.357319, -83.011006)"
2544 Canton,15009988.,3400.00,09/14/2017,Closed,Selected,Investor,Auction,5,Islandview,42.358864,-83.012014,"location
(42.358864, -83.012014)"
20403 Wexford,13021658.,1000.00,01/11/2017,Closed,Selected,Investor,Auction,3,Farwell,42.445267,-83.066102,"location
(42.445267, -83.066102)"
19429 Spencer,15006103.,1300.00,02/08/2018,Closed,Selected,,Auction,3,Nortown,42.437803,-83.026738,"location
(42.437803, -83.026738)"
19329 Spencer,15006118.,1700.00,04/10/2017,Closed,Selected,Homebuyer,Auction,3,Nortown,42.436445,-83.026639,"location
(42.436445, -83.026639)"
19315 Spencer,15006120.,1000.00,05/12/2017,Closed,Selected,Homebuyer,Auction,3,Nortown,42.43628,-83.026632,"location
(42.43628, -83.026632)"
19316 Stotter,15005676-7,3500.00,06/17/2016,Closed,Selected,Homebuyer,Auction,3,Nortown,42.436318,-83.025083,"location
(42.436318, -83.025083)"
18674 Klinger,13022789.,2600.00,04/24/2017,Closed,Selected,Homebuyer,Auction,3,Conant Gardens,42.430787,-83.06853,"location
(42.430787, -83.06853)"
5026 Devonshire,21070443.,1000.00,08/12/2016,Closed,Selected,Homebuyer,Auction,4,Morningside,42.402198,-82.941917,"location
(42.402198, -82.941917)"
4207 Devonshire,21070645.,3100.00,05/31/2016,Closed,Selected,Homebuyer,Auction,4,Morningside,42.39636,-82.938814,"location
(42.39636, -82.938814)"
12444 Riad,21057624.,7100.00,04/26/2018,Closed,Selected,,Auction,4,Moross-Morang,42.42877,-82.954351,"location
(42.42877, -82.954351)"
6351 Neff,21076253.,1100.00,02/09/2018,Closed,Selected,,Auction,4,Cornerstone Village,42.418208,-82.932268,"location
(42.418208, -82.932268)"
22580 Argus,22014216.,1000.00,01/09/2017,Closed,Selected,Homebuyer,Auction,1,Oak Grove,42.416291,-83.264267,"location
(42.416291, -83.264267)"
12071 Laing,21058041.,2800.00,04/21/2017,Closed,Selected,Investor,Auction,4,Denby,42.426252,-82.954365,"location
(42.426252, -82.954365)"
11430 Whitehill,21058163.,2150.00,01/10/2017,Closed,Selected,Homebuyer,Auction,4,Denby,42.420533,-82.956469,"location
(42.420533, -82.956469)"
12210 Lansdowne,21058437.,4400.00,07/11/2016,Closed,Selected,Homebuyer,Auction,4,Moross-Morang,42.428346,-82.949214,"location
(42.428346, -82.949214)"
10680 Stratmann,21058540.,1000.00,03/15/2017,Closed,Selected,Investor,Auction,4,Outer Drive-Hayes,42.415464,-82.958252,"location
(42.415464, -82.958252)"
5252 University Pl,21077347.,1700.00,06/23/2016,Closed,Selected,Homebuyer,Auction,4,Cornerstone Village,42.41133,-82.923692,"location
(42.41133, -82.923692)"
5754 Marseilles,21077604.,7000.00,04/12/2017,Closed,Selected,Investor,Auction,4,Cornerstone Village,42.414994,-82.924776,"location
(42.414994, -82.924776)"
11320 Roxbury,21058877.,9400.00,08/14/2017,Closed,Selected,Investor,Auction,4,Yorkshire Woods,42.422792,-82.947893,"location
(42.422792, -82.947893)"
10407 Roxbury,21059037.,2300.00,07/21/2017,Closed,Selected,Homebuyer,Auction,4,Outer Drive-Hayes,42.414678,-82.955301,"location
(42.414678, -82.955301)"
6314 Lodewyck,21077861.,4100.00,06/24/2016,Closed,Selected,Homebuyer,Auction,4,Cornerstone Village,42.419672,-82.926767,"location
(42.419672, -82.926767)"
11434 Portlance,21020125.,3600.00,04/11/2017,Closed,Selected,Homebuyer,Auction,4,LaSalle College Park,42.419064,-83.005671,"location
(42.419064, -83.005671)"
10420 Lakepointe,21064759.,1000.00,08/16/2016,Closed,Selected,Homebuyer,Auction,4,Outer Drive-Hayes,42.413832,-82.956575,"location
(42.413832, -82.956575)"
10426 Lakepointe,21064760.,1000.00,03/01/2017,Closed,Selected,Homebuyer,Auction,4,Outer Drive-Hayes,42.413928,-82.956502,"location
(42.413928, -82.956502)"
