Address,Parcel ID,Final Sale Price,Closing Date,Sale Status,Buyer Status,Purchaser Type,Program,Council District,Neighborhood,Latitude,Longitude,Location
18874 Justine,13018787.,1500.00,03/20/2018,Closed,Selected,,Own It Now,3,Krainz Woods,42.432388,-83.058423,"location
(42.432388, -83.058423)"
3750 Stockton,13008025.,1000.00,09/27/2016,Closed,Selected,Homebuyer,Own It Now,3,Conant Gardens,42.427124,-83.065299,"location
(42.427124, -83.065299)"
20540 Bloom,13015330.,1000.00,09/30/2016,Closed,Selected,Homebuyer,Own It Now,3,Farwell,42.446781,-83.049415,"location
(42.446781, -83.049415)"
17125 Bloom,13015535.,1900.00,12/14/2017,Closed,Selected,Homebuyer,Own It Now,3,Davison,42.419374,-83.048925,"location
(42.419374, -83.048925)"
14003 La Salle Blvd,10008780.,1000.00,03/28/2016,Closed,Selected,Homebuyer,Own It Now,2,Oakman Blvd Community,42.397791,-83.121992,"location
(42.397791, -83.121992)"
693 Calvert,04002810.,1100.00,10/04/2016,Closed,Selected,Homebuyer,Own It Now,5,Gateway Community,42.387446,-83.090729,"location
(42.387446, -83.090729)"
13507 Buffalo,13015025.,2000.00,08/23/2017,Closed,Selected,Homebuyer,Own It Now,3,Davison,42.416911,-83.047947,"location
(42.416911, -83.047947)"
13415 Buffalo,13015040.,5100.00,03/22/2018,Closed,Selected,,Own It Now,3,Davison,42.415642,-83.047918,"location
(42.415642, -83.047918)"
2651 Vicksburg,10001513.,1200.00,05/30/2018,Closed,Selected,,Own It Now,5,Wildemere Park,42.365229,-83.104443,"location
(42.365229, -83.104443)"
2666 Vicksburg,10001539.,1000.00,02/07/2017,Closed,Selected,Homebuyer,Own It Now,5,Wildemere Park,42.365538,-83.104962,"location
(42.365538, -83.104962)"
13515 Bloom,13015552.,1000.00,08/05/2016,Closed,Selected,Homebuyer,Own It Now,3,Davison,42.416986,-83.048942,"location
(42.416986, -83.048942)"
8367 Colfax,16014010.,1100.00,03/02/2018,Closed,Selected,Homebuyer,Own It Now,6,Midwest,42.356578,-83.131867,"location
(42.356578, -83.131867)"
7501 Dunedin,08009136.,2100.00,03/14/2017,Closed,Selected,Investor,Own It Now,5,LaSalle Gardens,42.365032,-83.094469,"location
(42.365032, -83.094469)"
4852 Cortland,14004579.,1000.00,12/07/2017,Closed,Selected,Investor,Own It Now,7,Russell Woods,42.379637,-83.137751,"location
(42.379637, -83.137751)"
4090 Cortland,14004622.,1000.00,02/18/2016,Closed,Selected,Investor,Own It Now,7,Russell Woods,42.382147,-83.13115,"location
(42.382147, -83.13115)"
3267 Virginia Park,12001809.,1000.00,04/24/2018,Closed,Selected,,Own It Now,5,Wildemere Park,42.363757,-83.110729,"location
(42.363757, -83.110729)"
4822 Sturtevant,14004725.,1000.00,08/24/2016,Closed,Selected,Homebuyer,Own It Now,7,Russell Woods,42.380624,-83.137784,"location
(42.380624, -83.137784)"
14258 Plainview,22093886.,1100.00,05/24/2017,Closed,Selected,Investor,Own It Now,1,Westwood Park,42.390952,-83.235499,"location
(42.390952, -83.235499)"
14152 Evergreen,22095538-9,1300.00,06/13/2017,Closed,Selected,Homebuyer,Own It Now,1,Westwood Park,42.389474,-83.236581,"location
(42.389474, -83.236581)"
4011 Cortland,14004521.,1600.00,12/06/2016,Closed,Selected,Homebuyer,Own It Now,7,Russell Woods,42.382271,-83.129511,"location
(42.382271, -83.129511)"
4021 Cortland,14004522.,1000.00,03/30/2017,Closed,Selected,Homebuyer,,7,Russell Woods,42.382221,-83.129643,"location
(42.382221, -83.129643)"
2120 Mclean,09005684.,1200.00,06/23/2017,Closed,Selected,Investor,Own It Now,3,Campau/Banglatown,42.406917,-83.070943,"location
(42.406917, -83.070943)"
3208 Carter,12002300.,1000.00,10/05/2017,Closed,Selected,Homebuyer,Own It Now,5,Jamison,42.368081,-83.112509,"location
(42.368081, -83.112509)"
20237 Cardoni,09021242.,2500.00,05/23/2017,Closed,Selected,Homebuyer,Own It Now,3,Nolan,42.44427,-83.092287,"location
(42.44427, -83.092287)"
3918 Helen,15008840.,2100.00,02/23/2018,Closed,Selected,,Own It Now,5,Gratiot-Grand,42.366623,-83.015828,"location
(42.366623, -83.015828)"
1546 Labelle,06004215.,1100.00,06/09/2017,Closed,Selected,Investor,,2,Pilgrim Village,42.401487,-83.112124,"location
(42.401487, -83.112124)"
2981 Collingwood,12003151.,3000.00,10/17/2017,Closed,Selected,Homebuyer,Own It Now,5,Dexter-Linwood,42.378608,-83.1175,"location
(42.378608, -83.1175)"
3222 Burlingame,12003381.,1200.00,03/28/2017,Closed,Selected,Homebuyer,Own It Now,5,Dexter-Linwood,42.380041,-83.120664,"location
(42.380041, -83.120664)"
10004 Stoepel,16018744.,1000.00,06/14/2017,Closed,Selected,Homebuyer,Own It Now,7,Oakman Blvd Community,42.370882,-83.140137,"location
(42.370882, -83.140137)"
6751 Scotten,14009812.,1000.00,08/23/2016,Closed,Selected,Homebuyer,Own It Now,5,Midwest,42.354661,-83.112715,"location
(42.354661, -83.112715)"
6627 Scotten,14009820.,1000.00,01/25/2017,Closed,Selected,Homebuyer,,5,Midwest,42.353764,-83.112693,"location
(42.353764, -83.112693)"
18105 Fleming,09014835.,1200.00,04/13/2018,Closed,Selected,,Own It Now,3,Northeast Central District,42.42727,-83.079428,"location
(42.42727, -83.079428)"
19315 Hull,09020054-5,1000.00,11/30/2017,Closed,Selected,Homebuyer,Own It Now,3,Nolan,42.435493,-83.089104,"location
(42.435493, -83.089104)"
4246 Tyler,14005304.,1000.00,02/29/2016,Closed,Selected,Homebuyer,,7,Russell Woods,42.386574,-83.135496,"location
(42.386574, -83.135496)"
4224 Tyler,14005307.,1000.00,08/10/2016,Closed,Selected,Homebuyer,Own It Now,7,Russell Woods,42.386705,-83.135151,"location
(42.386705, -83.135151)"
3768 Tyler,14005335.,1300.00,05/25/2018,Closed,Selected,Homebuyer,Own It Now,7,Russell Woods,42.38812,-83.131416,"location
(42.38812, -83.131416)"
4261 Waverly,14005381.,1000.00,10/20/2016,Closed,Selected,Homebuyer,Own It Now,7,Russell Woods,42.38681,-83.13593,"location
(42.38681, -83.13593)"
7614 Nuernberg,15003208.,1000.00,07/05/2017,Closed,Selected,Homebuyer,Own It Now,3,Airport Sub,42.417717,-83.024466,"location
(42.417717, -83.024466)"
